SNo,Confirmed
139072.0,8720.0
139073.0,2011.0
139136.0,49454.0
139137.0,0.0
139200.0,54905.0
139201.0,27840.0
139264.0,18283.0
139265.0,880754.0
139328.0,39491.0
139329.0,103379.0
139392.0,38622.0
139393.0,712.0
139456.0,295.0
139457.0,328.0
139520.0,16095.0
139521.0,8257.0
139584.0,31842.0
139585.0,150.0
139648.0,208235.0
139649.0,12380.0
139712.0,68139.0
139713.0,19288.0
139776.0,9966.0
139777.0,1966.0
139840.0,6687.0
139841.0,386908.0
139904.0,5818.0
139905.0,7526.0
139968.0,1083641.0
139969.0,18972.0
140032.0,12275.0
140033.0,8789.0
140096.0,2648.0
140097.0,1283.0
140160.0,29992.0
140161.0,28.0
140224.0,130965.0
140225.0,205793.0
140288.0,106298.0
140289.0,4225.0
140352.0,10756.0
140353.0,4407.0
140416.0,5183.0
140417.0,385.0
140480.0,91329.0
140481.0,1601.0
140544.0,3083.0
140545.0,26868.0
140608.0,41040.0
140609.0,4382.0
140672.0,34761.0
140673.0,61280.0
140736.0,780.0
140737.0,8106.0
140800.0,60155.0
140801.0,2428.0
140864.0,3145.0
140865.0,2557.0
140928.0,49721.0
140929.0,0.0
140992.0,25955.0
140993.0,2883.0
141056.0,8846.0
141057.0,9432.0
141120.0,16148.0
141121.0,4145.0
141184.0,46975.0
141185.0,1908.0
141248.0,5833.0
141249.0,802817.0
141312.0,79901.0
141313.0,18401.0
141376.0,1100.0
141377.0,6857.0
141440.0,299380.0
141441.0,16070.0
141504.0,230.0
141505.0,8145.0
141568.0,6440.0
141569.0,12222.0
141632.0,37208.0
141633.0,6595.0
141696.0,5578.0
141697.0,7677.0
141760.0,90047.0
141761.0,1169.0
141824.0,193.0
141825.0,212355.0
141888.0,359488.0
141889.0,0.0
141952.0,2843.0
141953.0,5303.0
142016.0,25016.0
142017.0,2079.0
142080.0,28501.0
142081.0,13.0
142144.0,16683.0
142145.0,12089.0
142208.0,27827.0
142209.0,20658.0
142272.0,11810.0
142273.0,8285.0
142336.0,10422.0
142337.0,10421.0
142400.0,8937.0
142401.0,3666.0
142464.0,60557.0
142465.0,373144.0
142528.0,2887.0
142529.0,16429.0
142592.0,6437.0
142593.0,16906.0
142656.0,5267.0
142657.0,8736.0
142720.0,18915.0
142721.0,11019.0
142784.0,21711.0
142785.0,14147.0
142848.0,334.0
142849.0,27.0
142912.0,14613.0
142913.0,64.0
142976.0,18325.0
142977.0,3863.0
143040.0,5485.0
143041.0,107228.0
143104.0,403079.0
143105.0,234.0
143168.0,20555.0
143169.0,8851.0
143232.0,48943.0
143233.0,28215.0
143296.0,108640.0
143297.0,19602.0
143360.0,8292.0
143361.0,20509.0
143424.0,17.0
143425.0,5693.0
143488.0,11624.0
143489.0,5622.0
143552.0,5984.0
143553.0,3552.0
143616.0,7032.0
143617.0,36394.0
143680.0,5472.0
143681.0,18405.0
143744.0,12931.0
143745.0,32005.0
143808.0,9697.0
143809.0,1353.0
143872.0,1473.0
143873.0,517.0
143936.0,16968.0
143937.0,5916.0
144000.0,54278.0
144001.0,370832.0
144064.0,10586.0
144065.0,1987.0
144128.0,944.0
144129.0,22232.0
144192.0,949.0
144193.0,1284.0
144256.0,11613.0
144257.0,2308.0
144320.0,118587.0
144321.0,184675.0
144384.0,120193.0
144385.0,15388.0
144448.0,16.0
144449.0,5766.0
144512.0,18828.0
144513.0,11977.0
144576.0,20190.0
144577.0,212.0
144640.0,4771.0
144641.0,5909.0
144704.0,1220.0
144705.0,62691.0
144768.0,90671.0
144769.0,15913.0
144832.0,61592.0
144833.0,22069.0
144896.0,19307.0
144897.0,13.0
144960.0,7288.0
144961.0,288.0
145024.0,11313.0
145025.0,283.0
145088.0,639.0
145089.0,21515.0
145152.0,13374.0
145153.0,162402.0
145216.0,847.0
145217.0,1176.0
145280.0,0.0
145281.0,8.0
145344.0,128.0
145345.0,1166924.0
145408.0,75321.0
145409.0,4865.0
145472.0,945.0
145473.0,347282.0
145536.0,5750.0
145537.0,56181.0
145600.0,25971.0
145601.0,1571.0
145664.0,686.0
145665.0,4261.0
145728.0,23030.0
145729.0,10096.0
145792.0,17299.0
145793.0,1678406.0
145856.0,52889.0
145857.0,66979.0
145920.0,106016.0
145921.0,1172.0
145984.0,566.0
145985.0,21277.0
146048.0,24896.0
146049.0,1065.0
146112.0,2500.0
146113.0,53405.0
146176.0,1953.0
146177.0,1426.0
146240.0,558.0
146241.0,11054.0
146304.0,4237.0
146305.0,83597.0
146368.0,6608.0
146369.0,109910.0
146432.0,901.0
146433.0,171.0
146496.0,28465.0
146497.0,37180.0
146560.0,297119.0
146561.0,98365.0
146624.0,21385.0
146625.0,24994.0
146688.0,7261.0
146689.0,18747.0
146752.0,271.0
146753.0,1.0
146816.0,24883.0
146817.0,769.0
146880.0,50.0
146881.0,127591.0
146944.0,19210.0
146945.0,225070.0
147008.0,11519.0
147009.0,30954.0
147072.0,15517.0
147073.0,8890.0
147136.0,11235.0
147137.0,5392.0
147200.0,1020.0
147201.0,3275.0
147264.0,10747.0
147265.0,32863.0
147328.0,87922.0
147329.0,37156.0
147392.0,68624.0
147393.0,253229.0
147456.0,10154.0
147457.0,3292.0
147520.0,17893.0
147521.0,9122.0
147584.0,15363.0
147585.0,107561.0
147648.0,108483.0
147649.0,12213.0
147712.0,258437.0
147713.0,5162.0
147776.0,4372.0
147777.0,830731.0
147840.0,5324.0
147841.0,67243.0
147904.0,401.0
147905.0,35825.0
147968.0,1684.0
147969.0,2093.0
148032.0,31134.0
148033.0,46.0
148096.0,4443.0
148097.0,517822.0
148160.0,68943.0
148161.0,21091.0
148224.0,11146.0
148225.0,9139.0
148288.0,3591.0
148289.0,85509.0
148352.0,2745.0
148353.0,358.0
148416.0,0.0
148417.0,21545.0
148480.0,27050.0
148481.0,2943.0
148544.0,10074.0
148545.0,13246.0
148608.0,19781.0
148609.0,4213.0
148672.0,50409.0
148673.0,1938.0
148736.0,6910.0
148737.0,835773.0
148800.0,83439.0
148801.0,19132.0
148864.0,1118.0
148865.0,7724.0
148928.0,313089.0
148929.0,18278.0
148992.0,230.0
148993.0,8596.0
149056.0,7438.0
149057.0,14544.0
149120.0,59415.0
149121.0,7184.0
149184.0,6764.0
149185.0,1.0
149248.0,68009.0
149249.0,93921.0
149312.0,37357.0
149313.0,207.0
149376.0,25753.0
149377.0,416653.0
149440.0,664.0
149441.0,3555.0
149504.0,18065.0
149505.0,27962.0
149568.0,2123.0
149569.0,36968.0
149632.0,12614.0
149633.0,18488.0
149696.0,1931.0
149697.0,29656.0
149760.0,31347.0
149761.0,13011.0
149824.0,214.0
149825.0,12733.0
149888.0,1667604.0
149889.0,9022.0
149952.0,137760.0
149953.0,597.0
150016.0,52832.0
150017.0,164070.0
150080.0,38116.0
150081.0,78009.0
150144.0,10647.0
150145.0,9995.0
150208.0,21302.0
150209.0,357.0
150272.0,8645.0
150273.0,242947.0
150336.0,507.0
150337.0,106922.0
150400.0,11337.0
150401.0,1224.0
150464.0,725.0
150465.0,767.0
150528.0,0.0
150529.0,0.0
150592.0,6947.0
150593.0,83264.0
150656.0,64855.0
150657.0,318883.0
150720.0,2381.0
150721.0,58054.0
150784.0,9805.0
150785.0,257384.0
150848.0,20205.0
150849.0,10461.0
150912.0,13.0
150913.0,103.0
150976.0,1481.0
150977.0,9748.0
151040.0,187555.0
151041.0,18287.0
151104.0,291245.0
151105.0,53204.0
151168.0,209438.0
151169.0,0.0
151232.0,38188.0
151233.0,34986.0
151296.0,836.0
151297.0,20345.0
151360.0,22421.0
151361.0,4879.0
151424.0,21806.0
151425.0,9.0
151488.0,2516.0
151489.0,5849.0
151552.0,19946.0
151553.0,16106.0
151616.0,10868.0
151617.0,45007.0
151680.0,15947.0
151681.0,373.0
151744.0,44172.0
151745.0,19820.0
151808.0,369956.0
151809.0,180862.0
151872.0,338.0
151873.0,3521.0
151936.0,2.0
151937.0,70023.0
152000.0,167.0
152001.0,32648.0
152064.0,87.0
152065.0,225.0
152128.0,5092.0
152129.0,491.0
152192.0,1987.0
152193.0,5591.0
152256.0,67.0
152257.0,206523.0
152320.0,14271.0
152321.0,13438.0
152384.0,1034708.0
152385.0,163002.0
152448.0,498560.0
152449.0,214509.0
152512.0,29283.0
152513.0,67967.0
152576.0,383.0
152577.0,249.0
152640.0,239724.0
152641.0,16775.0
152704.0,3119.0
152705.0,479.0
152768.0,0.0
152769.0,10200.0
152832.0,5477.0
152833.0,12816.0
152896.0,27.0
152897.0,100804.0
152960.0,0.0
152961.0,1114.0
153024.0,186183.0
153025.0,21681.0
153088.0,14203.0
153089.0,253.0
153152.0,40838.0
153153.0,411652.0
153216.0,935.0
153217.0,157.0
153280.0,322960.0
153281.0,4808.0
153344.0,212.0
153345.0,75.0
153408.0,17628.0
153409.0,4579.0
153472.0,517.0
153473.0,187738.0
153536.0,2152.0
153537.0,2618.0
153600.0,7835.0
153601.0,148.0
153664.0,24.0
153665.0,8848.0
153728.0,5254.0
153729.0,243472.0
153792.0,73913.0
153793.0,114.0
153856.0,274.0
153857.0,10610.0
153920.0,1643.0
153921.0,22756.0
153984.0,127344.0
153985.0,502719.0
154048.0,4028.0
154049.0,10368.0
154112.0,7848.0
154113.0,58760.0
154176.0,73990.0
154177.0,59586.0
154240.0,293381.0
154241.0,22549.0
154304.0,298.0
154305.0,62284.0
154368.0,58963.0
154369.0,712.0
154432.0,86038.0
154433.0,532.0
154496.0,60784.0
154497.0,2068.0
154560.0,224524.0
154561.0,32057.0
154624.0,467028.0
154625.0,0.0
154688.0,17005.0
154689.0,28183.0
154752.0,16293.0
154753.0,8912.0
154816.0,130665.0
154817.0,240030.0
154880.0,3624.0
154881.0,144691.0
154944.0,76152.0
154945.0,16.0
155008.0,33808.0
155009.0,23660.0
155072.0,309572.0
155073.0,20479.0
155136.0,110319.0
155137.0,36195.0
155200.0,13372.0
155201.0,206353.0
155264.0,6679.0
155265.0,11186.0
155328.0,12903.0
155329.0,8018.0
155392.0,16025.0
155393.0,6347.0
155456.0,18234.0
155457.0,68147.0
155520.0,6992.0
155521.0,12678.0
155584.0,44244.0
155585.0,13.0
155648.0,13684.0
155649.0,19997.0
155712.0,1970.0
155713.0,31284.0
155776.0,31919.0
155777.0,14061.0
155840.0,278.0
155841.0,13365.0
155904.0,102321.0
155905.0,35.0
155968.0,46062.0
155969.0,28434.0
156032.0,23162.0
156033.0,38338.0
156096.0,14603.0
156097.0,81854.0
156160.0,1152981.0
156161.0,168751.0
156224.0,30457.0
156225.0,81317.0
156288.0,7356.0
156289.0,0.0
156352.0,95845.0
156353.0,48473.0
156416.0,12300.0
156417.0,84175.0
156480.0,23342.0
156481.0,14813.0
156544.0,10789.0
156545.0,18759.0
156608.0,13331.0
156609.0,19214.0
156672.0,79678.0
156673.0,50123.0
156736.0,407838.0
156737.0,712972.0
156800.0,2999.0
156801.0,17429.0
156864.0,39197.0
156865.0,111187.0
156928.0,8656.0
156929.0,885201.0
156992.0,186314.0
156993.0,28078.0
157056.0,87228.0
157057.0,43377.0
157120.0,251.0
157121.0,30287.0
157184.0,268696.0
157185.0,17766.0
157248.0,3470.0
157249.0,487.0
157312.0,46.0
157313.0,0.0
157376.0,129188.0
157377.0,43468.0
157440.0,2419.0
157441.0,4874.0
157504.0,19.0
157505.0,171.0
157568.0,854764.0
157569.0,3.0
157632.0,12557.0
157633.0,6081.0
157696.0,461.0
157697.0,274.0
157760.0,13646.0
157761.0,77.0
157824.0,324908.0
157825.0,23418.0
157888.0,101601.0
157889.0,582.0
157952.0,39607.0
157953.0,15262.0
158016.0,141.0
158017.0,894.0
158080.0,0.0
158081.0,2725.0
158144.0,134.0
158145.0,1329005.0
158208.0,5215.0
158209.0,474455.0
158272.0,353918.0
158273.0,15806.0
158336.0,280.0
158337.0,6206.0
158400.0,257.0
158401.0,287242.0
158464.0,5197.0
158465.0,44685.0
158528.0,106491.0
158529.0,677.0
158592.0,15070.0
158593.0,37970.0
158656.0,307958.0
158657.0,67559.0
158720.0,36409.0
158721.0,37700.0
158784.0,157432.0
158785.0,954.0
158848.0,158957.0
158849.0,38714.0
158912.0,85182.0
158913.0,438795.0
158976.0,21045.0
158977.0,10019.0
159040.0,89913.0
159041.0,58964.0
159104.0,10043.0
159105.0,283102.0
159168.0,3316.0
159169.0,22409.0
159232.0,46344.0
159233.0,269857.0
159296.0,11629.0
159297.0,126.0
159360.0,5164.0
159361.0,13489.0
159424.0,273.0
159425.0,75.0
159488.0,17943.0
159489.0,4744.0
159552.0,551.0
159553.0,199447.0
159616.0,31554.0
159617.0,2624.0
159680.0,378.0
159681.0,143756.0
159744.0,32022.0
159745.0,138822.0
159808.0,3016.0
159809.0,18841.0
159872.0,211040.0
159873.0,12082.0
159936.0,7647.0
159937.0,6110.0
160000.0,7402.0
160001.0,8225.0
160064.0,14437.0
160065.0,6894.0
160128.0,12482.0
160129.0,190641.0
160192.0,3709.0
160193.0,25542.0
160256.0,14920.0
160257.0,13967.0
160320.0,16168.0
160321.0,20124.0
160384.0,1114.0
160385.0,112691.0
160448.0,2686.0
160449.0,76414.0
160512.0,2066.0
160513.0,1551.0
160576.0,611.0
160577.0,11815.0
160640.0,14149.0
160641.0,1195.0
160704.0,11387.0
160705.0,184636.0
160768.0,262.0
160769.0,1753.0
160832.0,869561.0
160833.0,19019.0
160896.0,200949.0
160897.0,153800.0
160960.0,103.0
160961.0,46.0
161024.0,48001.0
161025.0,84865.0
161088.0,11994.0
161089.0,766677.0
161152.0,14857.0
161153.0,1482.0
161216.0,4911.0
161217.0,1633.0
161280.0,9.0
161281.0,17310.0
161344.0,6324.0
161345.0,87471.0
161408.0,13801.0
161409.0,22764.0
161472.0,12927.0
161473.0,27875.0
161536.0,171.0
161537.0,89570.0
161600.0,32462.0
161601.0,50784.0
161664.0,11269.0
161665.0,3853.0
161728.0,8331.0
161729.0,62030.0
161792.0,77064.0
161793.0,61744.0
161856.0,335887.0
161857.0,25259.0
161920.0,21131.0
161921.0,31525.0
161984.0,103718.0
161985.0,7846.0
162048.0,8924.0
162049.0,4.0
162112.0,71617.0
162113.0,1.0
162176.0,950.0
162177.0,14872.0
162240.0,3321.0
162241.0,18135.0
162304.0,373.0
162305.0,949.0
162368.0,30342.0
162369.0,16167.0
162432.0,27559.0
162433.0,720.0
162496.0,313961.0
162497.0,351419.0
162560.0,10032.0
162561.0,291.0
162624.0,8925.0
162625.0,79514.0
162688.0,456361.0
162689.0,42414.0
162752.0,5668.0
162753.0,77.0
162816.0,672.0
162817.0,31618.0
162880.0,17454.0
162881.0,9308.0
162944.0,1653.0
162945.0,36242.0
163008.0,49.0
163009.0,20290.0
163072.0,759.0
163073.0,7358.0
163136.0,20899.0
163137.0,33891.0
163200.0,1117.0
163201.0,432.0
163264.0,20882.0
163265.0,108677.0
163328.0,7706.0
163329.0,18533.0
163392.0,17057.0
163393.0,96028.0
163456.0,980.0
163457.0,109.0
163520.0,5137.0
163521.0,558.0
163584.0,2039.0
163585.0,5784.0
163648.0,9035.0
163649.0,75.0
163712.0,28348.0
163713.0,71.0
163776.0,19392.0
163777.0,51973.0
163840.0,28976.0
163841.0,1020.0
163904.0,2520.0
163905.0,11393.0
163968.0,15076.0
163969.0,10215.0
164032.0,18141.0
164033.0,8705.0
164096.0,33398.0
164097.0,23431.0
164160.0,15624.0
164161.0,8926.0
164224.0,15319.0
164225.0,23301.0
164288.0,38.0
164289.0,22652.0
164352.0,34268.0
164353.0,122579.0
164416.0,50801.0
164417.0,25001.0
164480.0,97896.0
164481.0,23611.0
164544.0,182743.0
164545.0,28086.0
164608.0,96503.0
164609.0,685467.0
164672.0,0.0
164673.0,30381.0
164736.0,53182.0
164737.0,26025.0
164800.0,94695.0
164801.0,267700.0
164864.0,25917.0
164865.0,19639.0
164928.0,11911.0
164929.0,19312.0
164992.0,15678.0
164993.0,22150.0
165056.0,118690.0
165057.0,51225.0
165120.0,424297.0
165121.0,941112.0
165184.0,3142.0
165185.0,17727.0
165248.0,40180.0
165249.0,146018.0
165312.0,10505.0
165313.0,961676.0
165376.0,223323.0
165377.0,30986.0
165440.0,90962.0
165441.0,49951.0
165504.0,265.0
165505.0,31933.0
165568.0,340642.0
165569.0,19566.0
165632.0,88661.0
165633.0,4098.0
165696.0,9375.0
165697.0,46.0
165760.0,27926.0
165761.0,142820.0
165824.0,13039.0
165825.0,2422.0
165888.0,5872.0
165889.0,22.0
165952.0,4689.0
165953.0,866438.0
166016.0,369722.0
166017.0,13158.0
166080.0,27963.0
166081.0,483.0
166144.0,34696.0
166145.0,15348.0
166208.0,10860.0
166209.0,398044.0
166272.0,7143.0
166273.0,124066.0
166336.0,162153.0
166337.0,40495.0
166400.0,220.0
166401.0,773.0
166464.0,8.0
166465.0,0.0
166528.0,6610.0
166529.0,15087.0
166592.0,107513.0
166593.0,204708.0
166656.0,1586.0
166657.0,989.0
166720.0,22151.0
166721.0,67402.0
166784.0,301577.0
166785.0,15682.0
166848.0,49183.0
166849.0,182.0
166912.0,2738.0
166913.0,2897.0
166976.0,230602.0
166977.0,6185.0
167040.0,32.0
167041.0,20142.0
167104.0,72.0
167105.0,11923.0
167168.0,61524.0
167169.0,4967.0
167232.0,0.0
167233.0,0.0
167296.0,279708.0
167297.0,118195.0
167360.0,550435.0
167361.0,72241.0
167424.0,173.0
167425.0,2411.0
167488.0,4071.0
167489.0,17405.0
167552.0,2782.0
167553.0,17342.0
167616.0,1014.0
167617.0,1055.0
167680.0,157.0
167681.0,11403.0
167744.0,204745.0
167745.0,9218.0
167808.0,648641.0
167809.0,337.0
167872.0,53218.0
167873.0,151538.0
167936.0,25867.0
167937.0,12174.0
168000.0,541873.0
168001.0,74340.0
168064.0,276.0
168065.0,136647.0
168128.0,219430.0
168129.0,174563.0
168192.0,17.0
168193.0,4451.0
168256.0,157359.0
168257.0,31230.0
168320.0,22924.0
168321.0,18375.0
168384.0,1198.0
168385.0,13.0
168448.0,629.0
168449.0,11466.0
168512.0,20242.0
168513.0,1823896.0
168576.0,54485.0
168577.0,83071.0
168640.0,18.0
168641.0,142371.0
168704.0,217487.0
168705.0,80464.0
168768.0,3260.0
168769.0,4145.0
168832.0,144810.0
168833.0,89085.0
168896.0,142992.0
168897.0,73178.0
168960.0,24532.0
168961.0,18254.0
169024.0,13869.0
169025.0,23485.0
169088.0,7083.0
169089.0,30352.0
169152.0,8427.0
169153.0,1205.0
169216.0,7721.0
169217.0,12740.0
169280.0,193550.0
169281.0,30143.0
169344.0,29189.0
169345.0,367395.0
169408.0,14485.0
169409.0,270410.0
169472.0,16558.0
169473.0,29627.0
169536.0,1121.0
169537.0,148127.0
169600.0,3010.0
169601.0,93600.0
169664.0,2142.0
169665.0,1595.0
169728.0,685.0
169729.0,12269.0
169792.0,14528.0
169793.0,1273.0
169856.0,12797.0
169857.0,215006.0
169920.0,263.0
169921.0,1854.0
169984.0,887667.0
169985.0,21123.0
170048.0,234232.0
170049.0,159714.0
170112.0,106.0
170113.0,59.0
170176.0,46093.0
170177.0,59005.0
170240.0,36008.0
170241.0,13459.0
170304.0,20345.0
170305.0,17715.0
170368.0,24487.0
170369.0,4918.0
170432.0,36429.0
170433.0,9.0
170496.0,3039.0
170497.0,6725.0
170560.0,27478.0
170561.0,14774.0
170624.0,126177.0
170625.0,13188.0
170688.0,1312.0
170689.0,171.0
170752.0,12608.0
170753.0,34994.0
170816.0,6448.0
170817.0,12005.0
170880.0,23232.0
170881.0,8935.0
170944.0,24034.0
170945.0,32223.0
171008.0,10601.0
171009.0,272123.0
171072.0,27904.0
171073.0,13197.0
171136.0,13281.0
171137.0,143685.0
171200.0,13143.0
171201.0,4938.0
171264.0,174062.0
171265.0,6731.0
171328.0,8728.0
171329.0,226357.0
171392.0,2890.0
171393.0,24097.0
171456.0,240841.0
171457.0,18605.0
171520.0,48683.0
171521.0,76750.0
171584.0,115499.0
171585.0,420268.0
171648.0,24934.0
171649.0,49131.0
171712.0,14538.0
171713.0,13904.0
171776.0,20115.0
171777.0,300.0
171840.0,85432.0
171841.0,23440.0
171904.0,544179.0
171905.0,88858.0
171968.0,508.0
171969.0,115557.0
172032.0,1365.0
172033.0,96098.0
172096.0,288.0
172097.0,237552.0
172160.0,39096.0
172161.0,589544.0
172224.0,95954.0
172225.0,19752.0
172288.0,215.0
172289.0,22791.0
172352.0,345281.0
172353.0,163458.0
172416.0,645.0
172417.0,4538.0
172480.0,147.0
172481.0,3.0
172544.0,732.0
172545.0,185.0
172608.0,53572.0
172609.0,830.0
172672.0,148453.0
172673.0,197998.0
172736.0,379657.0
172737.0,16244.0
172800.0,30274.0
172801.0,37321.0
172864.0,164.0
172865.0,23153.0
172928.0,233731.0
172929.0,44080.0
172992.0,6897.0
172993.0,7706.0
173056.0,5613.0
173057.0,1092.0
173120.0,3936.0
173121.0,5286.0
173184.0,10280.0
173185.0,84496.0
173248.0,21344.0
173249.0,12135.0
173312.0,108397.0
173313.0,63.0
173376.0,177.0
173377.0,411.0
173440.0,649.0
173441.0,15226.0
173504.0,5838.0
173505.0,1894.0
173568.0,90.0
173569.0,272229.0
173632.0,72.0
173633.0,77686.0
173696.0,56307.0
173697.0,349.0
173760.0,1020.0
173761.0,6558.0
173824.0,12496.0
173825.0,35940.0
173888.0,11374.0
173889.0,8247.0
173952.0,9641.0
173953.0,34453.0
174016.0,24500.0
174017.0,399691.0
174080.0,9211.0
174081.0,756.0
174144.0,24672.0
174145.0,57.0
174208.0,28242.0
174209.0,2309760.0
174272.0,125325.0
174273.0,181166.0
174336.0,27910.0
174337.0,11939.0
174400.0,24159.0
174401.0,18867.0
174464.0,29731.0
174465.0,17.0
174528.0,804174.0
174529.0,392663.0
174592.0,31456.0
174593.0,133128.0
174656.0,29715.0
174657.0,21798.0
174720.0,276221.0
174721.0,150575.0
174784.0,24778.0
174785.0,10597.0
174848.0,19608.0
174849.0,14829.0
174912.0,24886.0
174913.0,37885.0
174976.0,52622.0
174977.0,119720.0
175040.0,1088346.0
175041.0,332073.0
175104.0,18161.0
175105.0,12720.0
175168.0,168794.0
175169.0,6921.0
175232.0,1083362.0
175233.0,11513.0
175296.0,34538.0
175297.0,884.0
175360.0,54364.0
175361.0,434589.0
175424.0,33188.0
175425.0,1366.0
175488.0,21798.0
175489.0,23444.0
175552.0,4987.0
175553.0,502.0
175616.0,45.0
175617.0,0.0
175680.0,159140.0
175681.0,48053.0
175744.0,2444.0
175745.0,5811.0
175808.0,26.0
175809.0,270.0
175872.0,873995.0
175873.0,10.0
175936.0,13827.0
175937.0,7593.0
176000.0,501.0
176001.0,331.0
176064.0,17469.0
176065.0,230.0
176128.0,435653.0
176129.0,25231.0
176192.0,145774.0
176193.0,699.0
176256.0,41522.0
176257.0,27772.0
176320.0,847.0
176321.0,165.0
176384.0,0.0
176385.0,0.0
176448.0,16061.0
176449.0,147.0
176512.0,271200.0
176513.0,5539.0
176576.0,1009.0
176577.0,359583.0
176640.0,71368.0
176641.0,364.0
176704.0,16600.0
176705.0,298.0
176768.0,182.0
176769.0,9926.0
176832.0,3276.0
176833.0,111177.0
176896.0,7615.0
176897.0,17109.0
176960.0,30282.0
176961.0,428977.0
177024.0,15615.0
177025.0,37406.0
177088.0,5291.0
177089.0,25307.0
177152.0,0.0
177153.0,13868.0
177216.0,171423.0
177217.0,7648.0
177280.0,75756.0
177281.0,355786.0
177344.0,2440.0
177345.0,58313.0
177408.0,19518.0
177409.0,46982.0
177472.0,18572.0
177473.0,1977.0
177536.0,1461.0
177537.0,4783.0
177600.0,13583.0
177601.0,26309.0
177664.0,9353.0
177665.0,361368.0
177728.0,358.0
177729.0,84771.0
177792.0,159579.0
177793.0,127212.0
177856.0,14076.0
177857.0,47008.0
177920.0,81939.0
177921.0,6837.0
177984.0,160295.0
177985.0,9295.0
178048.0,186277.0
178049.0,91892.0
178112.0,4579.0
178113.0,860964.0
178176.0,36397.0
178177.0,5049.0
178240.0,24125.0
178241.0,36695.0
178304.0,13.0
178305.0,103.0
178368.0,14078.0
178369.0,4168.0
178432.0,1880416.0
178433.0,15923.0
178496.0,97659.0
178497.0,108254.0
178560.0,163915.0
178561.0,1227.0
178624.0,91038.0
178625.0,801.0
178688.0,5804.0
178689.0,7021.0
178752.0,101461.0
178753.0,12873.0
178816.0,77674.0
178817.0,41.0
178880.0,21864.0
178881.0,5359.0
178944.0,25616.0
178945.0,8276.0
179008.0,33669.0
179009.0,4619.0
179072.0,1218.0
179073.0,7137.0
179136.0,15202.0
179137.0,192746.0
179200.0,34972.0
179201.0,8298.0
179264.0,441365.0
179265.0,88067.0
179328.0,292539.0
179329.0,0.0
179392.0,35968.0
179393.0,51757.0
179456.0,193470.0
179457.0,41316.0
179520.0,110667.0
179521.0,735.0
179584.0,1676.0
179585.0,92017.0
179648.0,12777.0
179649.0,509.0
179712.0,1344.0
179713.0,7771.0
179776.0,269226.0
179777.0,45425.0
179840.0,1889.0
179841.0,24773.0
179904.0,23364.0
179905.0,227817.0
179968.0,167782.0
179969.0,114631.0
180032.0,66.0
180033.0,22.0
180096.0,75237.0
180097.0,104855.0
180160.0,15219.0
180161.0,801161.0
180224.0,19977.0
180225.0,1828.0
180288.0,4936.0
180289.0,1800.0
180352.0,9.0
180353.0,17587.0
180416.0,6917.0
180417.0,114547.0
180480.0,16027.0
180481.0,28563.0
180544.0,13642.0
180545.0,28797.0
180608.0,171.0
180609.0,98181.0
180672.0,37930.0
180673.0,63178.0
180736.0,13072.0
180737.0,4306.0
180800.0,9619.0
180801.0,75069.0
180864.0,36974.0
180865.0,87397.0
180928.0,279644.0
180929.0,484285.0
180992.0,17990.0
180993.0,28923.0
181056.0,156388.0
181057.0,186963.0
181120.0,6049.0
181121.0,11475.0
181184.0,11436.0
181185.0,75538.0
181248.0,278006.0
181249.0,957.0
181312.0,24676.0
181313.0,3361.0
181376.0,20231.0
181377.0,373.0
181440.0,96672.0
181441.0,50666.0
181504.0,487356.0
181505.0,30760.0
181568.0,61038.0
181569.0,325147.0
181632.0,17333.0
181633.0,98877.0
181696.0,303.0
181697.0,1.0
181760.0,24291.0
181761.0,217205.0
181824.0,128321.0
181825.0,712.0
181888.0,133360.0
181889.0,715.0
181952.0,119612.0
181953.0,2087.0
182016.0,245027.0
182017.0,42568.0
182080.0,614775.0
182081.0,0.0
182144.0,22091.0
182145.0,51625.0
182208.0,26658.0
182209.0,13545.0
182272.0,190411.0
182273.0,398000.0
182336.0,4936.0
182337.0,251821.0
182400.0,3.0
182401.0,193300.0
182464.0,188.0
182465.0,50203.0
182528.0,845.0
182529.0,486364.0
182592.0,205920.0
182593.0,124891.0
182656.0,17477.0
182657.0,18437.0
182720.0,39869.0
182721.0,9942.0
182784.0,25642.0
182785.0,35031.0
182848.0,52068.0
182849.0,31929.0
182912.0,7797.0
182913.0,19803.0
182976.0,1436.0
182977.0,10723.0
183040.0,5972.0
183041.0,76619.0
183104.0,101814.0
183105.0,19225.0
183168.0,13974.0
183169.0,27723.0
183232.0,69.0
183233.0,493.0
183296.0,461.0
183297.0,29977.0
183360.0,21794.0
183361.0,7427.0
183424.0,2659.0
183425.0,78434.0
183488.0,322452.0
183489.0,101285.0
183552.0,79917.0
183553.0,20924.0
183616.0,375.0
183617.0,155593.0
183680.0,8226.0
183681.0,2133.0
183744.0,36734.0
183745.0,17553.0
183808.0,8992.0
183809.0,735900.0
183872.0,44398.0
183873.0,28122.0
183936.0,461244.0
183937.0,61682.0
184000.0,798.0
184001.0,19668.0
184064.0,59.0
184065.0,227.0
184128.0,2477255.0
184129.0,9420.0
184192.0,214038.0
184193.0,761.0
184256.0,13122.0
184257.0,65422.0
184320.0,21261.0
184321.0,30129.0
184384.0,23.0
184385.0,547.0
184448.0,468219.0
184449.0,11245.0
184512.0,150223.0
184513.0,21545.0
